Game_#/Total_Games:winner,result,timestep_score,reason,model_epsilon_value
239/1000:None,1/2-1/2,107,Termination.FIVEFOLD_REPETITION,0.0814806
240/1000:None,1/2-1/2,87,Termination.FIVEFOLD_REPETITION,0.0806658
241/1000:None,1/2-1/2,70,Termination.FIVEFOLD_REPETITION,0.0798591
242/1000:None,1/2-1/2,95,Termination.FIVEFOLD_REPETITION,0.0790605
243/1000:None,1/2-1/2,92,Termination.FIVEFOLD_REPETITION,0.0782699
244/1000:None,1/2-1/2,56,Termination.FIVEFOLD_REPETITION,0.0774872
245/1000:None,1/2-1/2,58,Termination.FIVEFOLD_REPETITION,0.0767123
246/1000:None,1/2-1/2,57,Termination.FIVEFOLD_REPETITION,0.0759452
247/1000:None,1/2-1/2,70,Termination.FIVEFOLD_REPETITION,0.0751858
248/1000:None,1/2-1/2,97,Termination.FIVEFOLD_REPETITION,0.0744339
249/1000:None,1/2-1/2,47,Termination.FIVEFOLD_REPETITION,0.0736896
250/1000:None,1/2-1/2,238,Termination.FIVEFOLD_REPETITION,0.0729527
251/1000:white,1-0,140,Termination.CHECKMATE,0.0722231
252/1000:None,1/2-1/2,43,Termination.FIVEFOLD_REPETITION,0.0715009
253/1000:None,1/2-1/2,30,Termination.FIVEFOLD_REPETITION,0.0707859
254/1000:None,1/2-1/2,30,Termination.FIVEFOLD_REPETITION,0.070078
255/1000:None,1/2-1/2,212,Termination.FIVEFOLD_REPETITION,0.0693773
256/1000:None,1/2-1/2,198,Termination.FIVEFOLD_REPETITION,0.0686835
257/1000:None,1/2-1/2,59,Termination.FIVEFOLD_REPETITION,0.0679967
258/1000:None,1/2-1/2,130,Termination.FIVEFOLD_REPETITION,0.0673167
259/1000:None,1/2-1/2,63,Termination.FIVEFOLD_REPETITION,0.0666435
260/1000:None,1/2-1/2,84,Termination.FIVEFOLD_REPETITION,0.0659771
261/1000:None,1/2-1/2,42,Termination.FIVEFOLD_REPETITION,0.0653173
262/1000:None,1/2-1/2,52,Termination.FIVEFOLD_REPETITION,0.0646641
263/1000:None,1/2-1/2,48,Termination.FIVEFOLD_REPETITION,0.0640175
264/1000:None,1/2-1/2,45,Termination.FIVEFOLD_REPETITION,0.0633773
265/1000:None,1/2-1/2,42,Termination.FIVEFOLD_REPETITION,0.0627435
266/1000:None,1/2-1/2,49,Termination.FIVEFOLD_REPETITION,0.0621161
267/1000:None,1/2-1/2,34,Termination.FIVEFOLD_REPETITION,0.061495
268/1000:None,1/2-1/2,33,Termination.FIVEFOLD_REPETITION,0.06088
269/1000:None,1/2-1/2,113,Termination.FIVEFOLD_REPETITION,0.0602712
270/1000:None,1/2-1/2,27,Termination.FIVEFOLD_REPETITION,0.0596685
271/1000:None,1/2-1/2,44,Termination.FIVEFOLD_REPETITION,0.0590718
272/1000:None,1/2-1/2,26,Termination.FIVEFOLD_REPETITION,0.0584811
273/1000:None,1/2-1/2,26,Termination.FIVEFOLD_REPETITION,0.0578963
274/1000:None,1/2-1/2,25,Termination.FIVEFOLD_REPETITION,0.0573173
275/1000:None,1/2-1/2,26,Termination.FIVEFOLD_REPETITION,0.0567441
276/1000:None,1/2-1/2,26,Termination.FIVEFOLD_REPETITION,0.0561767
277/1000:None,1/2-1/2,55,Termination.FIVEFOLD_REPETITION,0.0556149
278/1000:None,1/2-1/2,26,Termination.FIVEFOLD_REPETITION,0.0550588
279/1000:None,1/2-1/2,69,Termination.FIVEFOLD_REPETITION,0.0545082
280/1000:None,1/2-1/2,40,Termination.FIVEFOLD_REPETITION,0.0539631
281/1000:None,1/2-1/2,26,Termination.FIVEFOLD_REPETITION,0.0534235
282/1000:None,1/2-1/2,26,Termination.FIVEFOLD_REPETITION,0.0528892
283/1000:None,1/2-1/2,26,Termination.FIVEFOLD_REPETITION,0.0523604
284/1000:None,1/2-1/2,28,Termination.FIVEFOLD_REPETITION,0.0518368
285/1000:None,1/2-1/2,81,Termination.FIVEFOLD_REPETITION,0.0513184
286/1000:None,1/2-1/2,26,Termination.FIVEFOLD_REPETITION,0.0508052
287/1000:None,1/2-1/2,26,Termination.FIVEFOLD_REPETITION,0.0502971
288/1000:None,1/2-1/2,41,Termination.FIVEFOLD_REPETITION,0.0497942
289/1000:None,1/2-1/2,27,Termination.FIVEFOLD_REPETITION,0.0492962
290/1000:None,1/2-1/2,26,Termination.FIVEFOLD_REPETITION,0.0488033
291/1000:None,1/2-1/2,26,Termination.FIVEFOLD_REPETITION,0.0483152
292/1000:None,1/2-1/2,65,Termination.FIVEFOLD_REPETITION,0.0478321
293/1000:None,1/2-1/2,29,Termination.FIVEFOLD_REPETITION,0.0473538
294/1000:None,1/2-1/2,33,Termination.FIVEFOLD_REPETITION,0.0468802
295/1000:None,1/2-1/2,45,Termination.FIVEFOLD_REPETITION,0.0464114
296/1000:None,1/2-1/2,26,Termination.FIVEFOLD_REPETITION,0.0459473
297/1000:None,1/2-1/2,26,Termination.FIVEFOLD_REPETITION,0.0454878
298/1000:None,1/2-1/2,69,Termination.FIVEFOLD_REPETITION,0.045033
299/1000:None,1/2-1/2,26,Termination.FIVEFOLD_REPETITION,0.0445826
300/1000:None,1/2-1/2,26,Termination.FIVEFOLD_REPETITION,0.0441368
301/1000:None,1/2-1/2,26,Termination.FIVEFOLD_REPETITION,0.0436954
302/1000:None,1/2-1/2,33,Termination.FIVEFOLD_REPETITION,0.0432585
303/1000:None,1/2-1/2,34,Termination.FIVEFOLD_REPETITION,0.0428259
304/1000:None,1/2-1/2,67,Termination.FIVEFOLD_REPETITION,0.0423976
305/1000:None,1/2-1/2,27,Termination.FIVEFOLD_REPETITION,0.0419737
306/1000:None,1/2-1/2,31,Termination.FIVEFOLD_REPETITION,0.0415539
307/1000:None,1/2-1/2,31,Termination.FIVEFOLD_REPETITION,0.0411384
308/1000:None,1/2-1/2,43,Termination.FIVEFOLD_REPETITION,0.040727
309/1000:None,1/2-1/2,36,Termination.FIVEFOLD_REPETITION,0.0403197
310/1000:None,1/2-1/2,48,Termination.FIVEFOLD_REPETITION,0.0399165
311/1000:None,1/2-1/2,40,Termination.FIVEFOLD_REPETITION,0.0395174
312/1000:None,1/2-1/2,57,Termination.FIVEFOLD_REPETITION,0.0391222
313/1000:None,1/2-1/2,31,Termination.FIVEFOLD_REPETITION,0.038731
314/1000:None,1/2-1/2,33,Termination.FIVEFOLD_REPETITION,0.0383437
315/1000:None,1/2-1/2,26,Termination.FIVEFOLD_REPETITION,0.0379602
316/1000:None,1/2-1/2,26,Termination.FIVEFOLD_REPETITION,0.0375806
317/1000:None,1/2-1/2,26,Termination.FIVEFOLD_REPETITION,0.0372048
318/1000:None,1/2-1/2,53,Termination.FIVEFOLD_REPETITION,0.0368328
319/1000:None,1/2-1/2,33,Termination.FIVEFOLD_REPETITION,0.0364644
320/1000:None,1/2-1/2,33,Termination.FIVEFOLD_REPETITION,0.0360998
321/1000:None,1/2-1/2,48,Termination.FIVEFOLD_REPETITION,0.0357388
322/1000:None,1/2-1/2,33,Termination.FIVEFOLD_REPETITION,0.0353814
323/1000:None,1/2-1/2,33,Termination.FIVEFOLD_REPETITION,0.0350276
324/1000:None,1/2-1/2,48,Termination.FIVEFOLD_REPETITION,0.0346773
325/1000:None,1/2-1/2,43,Termination.FIVEFOLD_REPETITION,0.0343305
326/1000:None,1/2-1/2,33,Termination.FIVEFOLD_REPETITION,0.0339872
327/1000:None,1/2-1/2,28,Termination.FIVEFOLD_REPETITION,0.0336474
328/1000:None,1/2-1/2,26,Termination.FIVEFOLD_REPETITION,0.0333109
329/1000:None,1/2-1/2,26,Termination.FIVEFOLD_REPETITION,0.0329778
330/1000:None,1/2-1/2,41,Termination.FIVEFOLD_REPETITION,0.032648
331/1000:None,1/2-1/2,29,Termination.FIVEFOLD_REPETITION,0.0323215
332/1000:None,1/2-1/2,40,Termination.FIVEFOLD_REPETITION,0.0319983
333/1000:None,1/2-1/2,36,Termination.FIVEFOLD_REPETITION,0.0316783
334/1000:None,1/2-1/2,39,Termination.FIVEFOLD_REPETITION,0.0313615
335/1000:None,1/2-1/2,26,Termination.FIVEFOLD_REPETITION,0.0310479
336/1000:None,1/2-1/2,26,Termination.FIVEFOLD_REPETITION,0.0307375
337/1000:None,1/2-1/2,26,Termination.FIVEFOLD_REPETITION,0.0304301
338/1000:None,1/2-1/2,26,Termination.FIVEFOLD_REPETITION,0.0301258
339/1000:None,1/2-1/2,37,Termination.FIVEFOLD_REPETITION,0.0298245
340/1000:None,1/2-1/2,26,Termination.FIVEFOLD_REPETITION,0.0295263
341/1000:None,1/2-1/2,36,Termination.FIVEFOLD_REPETITION,0.029231
342/1000:None,1/2-1/2,33,Termination.FIVEFOLD_REPETITION,0.0289387
343/1000:None,1/2-1/2,26,Termination.FIVEFOLD_REPETITION,0.0286493
344/1000:None,1/2-1/2,28,Termination.FIVEFOLD_REPETITION,0.0283628
345/1000:None,1/2-1/2,26,Termination.FIVEFOLD_REPETITION,0.0280792
346/1000:None,1/2-1/2,31,Termination.FIVEFOLD_REPETITION,0.0277984
347/1000:None,1/2-1/2,26,Termination.FIVEFOLD_REPETITION,0.0275204
348/1000:None,1/2-1/2,39,Termination.FIVEFOLD_REPETITION,0.0272452
349/1000:None,1/2-1/2,44,Termination.FIVEFOLD_REPETITION,0.0269728
350/1000:None,1/2-1/2,39,Termination.FIVEFOLD_REPETITION,0.026703
351/1000:None,1/2-1/2,51,Termination.FIVEFOLD_REPETITION,0.026436
352/1000:None,1/2-1/2,31,Termination.FIVEFOLD_REPETITION,0.0261716
353/1000:None,1/2-1/2,31,Termination.FIVEFOLD_REPETITION,0.0259099
354/1000:None,1/2-1/2,31,Termination.FIVEFOLD_REPETITION,0.0256508
355/1000:None,1/2-1/2,78,Termination.FIVEFOLD_REPETITION,0.0253943
356/1000:None,1/2-1/2,31,Termination.FIVEFOLD_REPETITION,0.0251404
357/1000:None,1/2-1/2,31,Termination.FIVEFOLD_REPETITION,0.024889
358/1000:None,1/2-1/2,31,Termination.FIVEFOLD_REPETITION,0.0246401
359/1000:None,1/2-1/2,47,Termination.FIVEFOLD_REPETITION,0.0243937
360/1000:None,1/2-1/2,29,Termination.FIVEFOLD_REPETITION,0.0241497
361/1000:None,1/2-1/2,26,Termination.FIVEFOLD_REPETITION,0.0239082
362/1000:None,1/2-1/2,38,Termination.FIVEFOLD_REPETITION,0.0236692
363/1000:None,1/2-1/2,65,Termination.FIVEFOLD_REPETITION,0.0234325
364/1000:None,1/2-1/2,31,Termination.FIVEFOLD_REPETITION,0.0231981
365/1000:None,1/2-1/2,31,Termination.FIVEFOLD_REPETITION,0.0229662
366/1000:None,1/2-1/2,31,Termination.FIVEFOLD_REPETITION,0.0227365
367/1000:None,1/2-1/2,65,Termination.FIVEFOLD_REPETITION,0.0225091
368/1000:None,1/2-1/2,45,Termination.FIVEFOLD_REPETITION,0.022284
369/1000:None,1/2-1/2,31,Termination.FIVEFOLD_REPETITION,0.0220612
370/1000:None,1/2-1/2,38,Termination.FIVEFOLD_REPETITION,0.0218406
371/1000:None,1/2-1/2,30,Termination.FIVEFOLD_REPETITION,0.0216222
372/1000:None,1/2-1/2,28,Termination.FIVEFOLD_REPETITION,0.021406
373/1000:None,1/2-1/2,28,Termination.FIVEFOLD_REPETITION,0.0211919
374/1000:None,1/2-1/2,40,Termination.FIVEFOLD_REPETITION,0.02098
375/1000:None,1/2-1/2,28,Termination.FIVEFOLD_REPETITION,0.0207702
376/1000:None,1/2-1/2,33,Termination.FIVEFOLD_REPETITION,0.0205625
377/1000:None,1/2-1/2,26,Termination.FIVEFOLD_REPETITION,0.0203569
378/1000:None,1/2-1/2,26,Termination.FIVEFOLD_REPETITION,0.0201533
379/1000:None,1/2-1/2,26,Termination.FIVEFOLD_REPETITION,0.0199518
380/1000:None,1/2-1/2,26,Termination.FIVEFOLD_REPETITION,0.0197522
381/1000:None,1/2-1/2,26,Termination.FIVEFOLD_REPETITION,0.0195547
382/1000:None,1/2-1/2,28,Termination.FIVEFOLD_REPETITION,0.0193592
383/1000:None,1/2-1/2,26,Termination.FIVEFOLD_REPETITION,0.0191656
384/1000:None,1/2-1/2,48,Termination.FIVEFOLD_REPETITION,0.0189739
385/1000:None,1/2-1/2,26,Termination.FIVEFOLD_REPETITION,0.0187842
386/1000:None,1/2-1/2,85,Termination.FIVEFOLD_REPETITION,0.0185963
387/1000:None,1/2-1/2,26,Termination.FIVEFOLD_REPETITION,0.0184104
388/1000:None,1/2-1/2,26,Termination.FIVEFOLD_REPETITION,0.0182263
389/1000:None,1/2-1/2,26,Termination.FIVEFOLD_REPETITION,0.018044
390/1000:None,1/2-1/2,26,Termination.FIVEFOLD_REPETITION,0.0178636
391/1000:None,1/2-1/2,26,Termination.FIVEFOLD_REPETITION,0.0176849
392/1000:None,1/2-1/2,26,Termination.FIVEFOLD_REPETITION,0.0175081
393/1000:None,1/2-1/2,29,Termination.FIVEFOLD_REPETITION,0.017333
394/1000:None,1/2-1/2,26,Termination.FIVEFOLD_REPETITION,0.0171597
395/1000:None,1/2-1/2,36,Termination.FIVEFOLD_REPETITION,0.0169881
396/1000:None,1/2-1/2,48,Termination.FIVEFOLD_REPETITION,0.0168182
397/1000:None,1/2-1/2,26,Termination.FIVEFOLD_REPETITION,0.01665
398/1000:None,1/2-1/2,41,Termination.FIVEFOLD_REPETITION,0.0164835
399/1000:None,1/2-1/2,26,Termination.FIVEFOLD_REPETITION,0.0163187
400/1000:None,1/2-1/2,28,Termination.FIVEFOLD_REPETITION,0.0161555
401/1000:None,1/2-1/2,26,Termination.FIVEFOLD_REPETITION,0.0159939
402/1000:None,1/2-1/2,26,Termination.FIVEFOLD_REPETITION,0.015834
403/1000:None,1/2-1/2,26,Termination.FIVEFOLD_REPETITION,0.0156757
404/1000:None,1/2-1/2,26,Termination.FIVEFOLD_REPETITION,0.0155189
405/1000:None,1/2-1/2,26,Termination.FIVEFOLD_REPETITION,0.0153637
406/1000:None,1/2-1/2,49,Termination.FIVEFOLD_REPETITION,0.0152101
407/1000:None,1/2-1/2,29,Termination.FIVEFOLD_REPETITION,0.015058
408/1000:None,1/2-1/2,26,Termination.FIVEFOLD_REPETITION,0.0149074
409/1000:None,1/2-1/2,26,Termination.FIVEFOLD_REPETITION,0.0147583
410/1000:None,1/2-1/2,26,Termination.FIVEFOLD_REPETITION,0.0146107
411/1000:None,1/2-1/2,26,Termination.FIVEFOLD_REPETITION,0.0144646
412/1000:None,1/2-1/2,26,Termination.FIVEFOLD_REPETITION,0.01432
413/1000:None,1/2-1/2,29,Termination.FIVEFOLD_REPETITION,0.0141768
414/1000:None,1/2-1/2,26,Termination.FIVEFOLD_REPETITION,0.014035
415/1000:None,1/2-1/2,39,Termination.FIVEFOLD_REPETITION,0.0138947
416/1000:None,1/2-1/2,26,Termination.FIVEFOLD_REPETITION,0.0137557
417/1000:None,1/2-1/2,26,Termination.FIVEFOLD_REPETITION,0.0136182
418/1000:None,1/2-1/2,26,Termination.FIVEFOLD_REPETITION,0.013482
419/1000:None,1/2-1/2,26,Termination.FIVEFOLD_REPETITION,0.0133472
420/1000:None,1/2-1/2,26,Termination.FIVEFOLD_REPETITION,0.0132137
421/1000:None,1/2-1/2,26,Termination.FIVEFOLD_REPETITION,0.0130816
422/1000:None,1/2-1/2,26,Termination.FIVEFOLD_REPETITION,0.0129507
423/1000:None,1/2-1/2,24,Termination.FIVEFOLD_REPETITION,0.0128212
424/1000:None,1/2-1/2,26,Termination.FIVEFOLD_REPETITION,0.012693
425/1000:None,1/2-1/2,64,Termination.FIVEFOLD_REPETITION,0.0125661
426/1000:None,1/2-1/2,26,Termination.FIVEFOLD_REPETITION,0.0124404
427/1000:None,1/2-1/2,26,Termination.FIVEFOLD_REPETITION,0.012316
428/1000:None,1/2-1/2,26,Termination.FIVEFOLD_REPETITION,0.0121929
429/1000:None,1/2-1/2,30,Termination.FIVEFOLD_REPETITION,0.0120709
430/1000:None,1/2-1/2,28,Termination.FIVEFOLD_REPETITION,0.0119502
431/1000:None,1/2-1/2,26,Termination.FIVEFOLD_REPETITION,0.0118307
432/1000:None,1/2-1/2,26,Termination.FIVEFOLD_REPETITION,0.0117124
433/1000:None,1/2-1/2,26,Termination.FIVEFOLD_REPETITION,0.0115953
434/1000:None,1/2-1/2,26,Termination.FIVEFOLD_REPETITION,0.0114793
435/1000:None,1/2-1/2,37,Termination.FIVEFOLD_REPETITION,0.0113645
436/1000:None,1/2-1/2,26,Termination.FIVEFOLD_REPETITION,0.0112509
437/1000:None,1/2-1/2,26,Termination.FIVEFOLD_REPETITION,0.0111384
438/1000:None,1/2-1/2,26,Termination.FIVEFOLD_REPETITION,0.011027
439/1000:None,1/2-1/2,28,Termination.FIVEFOLD_REPETITION,0.0109167
440/1000:None,1/2-1/2,41,Termination.FIVEFOLD_REPETITION,0.0108076
441/1000:None,1/2-1/2,26,Termination.FIVEFOLD_REPETITION,0.0106995
442/1000:None,1/2-1/2,26,Termination.FIVEFOLD_REPETITION,0.0105925
443/1000:None,1/2-1/2,26,Termination.FIVEFOLD_REPETITION,0.0104866
444/1000:None,1/2-1/2,26,Termination.FIVEFOLD_REPETITION,0.0103817
445/1000:None,1/2-1/2,35,Termination.FIVEFOLD_REPETITION,0.0102779
446/1000:None,1/2-1/2,26,Termination.FIVEFOLD_REPETITION,0.0101751
447/1000:None,1/2-1/2,26,Termination.FIVEFOLD_REPETITION,0.0100734
448/1000:None,1/2-1/2,26,Termination.FIVEFOLD_REPETITION,0.00997263
449/1000:None,1/2-1/2,26,Termination.FIVEFOLD_REPETITION,0.00997263
450/1000:None,1/2-1/2,26,Termination.FIVEFOLD_REPETITION,0.00997263
451/1000:None,1/2-1/2,26,Termination.FIVEFOLD_REPETITION,0.00997263
452/1000:None,1/2-1/2,26,Termination.FIVEFOLD_REPETITION,0.00997263
453/1000:None,1/2-1/2,28,Termination.FIVEFOLD_REPETITION,0.00997263
454/1000:None,1/2-1/2,24,Termination.FIVEFOLD_REPETITION,0.00997263
455/1000:None,1/2-1/2,26,Termination.FIVEFOLD_REPETITION,0.00997263
456/1000:None,1/2-1/2,26,Termination.FIVEFOLD_REPETITION,0.00997263
457/1000:None,1/2-1/2,26,Termination.FIVEFOLD_REPETITION,0.00997263
458/1000:None,1/2-1/2,26,Termination.FIVEFOLD_REPETITION,0.00997263
459/1000:None,1/2-1/2,26,Termination.FIVEFOLD_REPETITION,0.00997263
460/1000:None,1/2-1/2,26,Termination.FIVEFOLD_REPETITION,0.00997263
461/1000:None,1/2-1/2,26,Termination.FIVEFOLD_REPETITION,0.00997263
462/1000:None,1/2-1/2,26,Termination.FIVEFOLD_REPETITION,0.00997263
463/1000:None,1/2-1/2,33,Termination.FIVEFOLD_REPETITION,0.00997263
464/1000:None,1/2-1/2,26,Termination.FIVEFOLD_REPETITION,0.00997263
465/1000:None,1/2-1/2,26,Termination.FIVEFOLD_REPETITION,0.00997263
466/1000:None,1/2-1/2,26,Termination.FIVEFOLD_REPETITION,0.00997263
467/1000:None,1/2-1/2,26,Termination.FIVEFOLD_REPETITION,0.00997263
468/1000:None,1/2-1/2,28,Termination.FIVEFOLD_REPETITION,0.00997263
469/1000:None,1/2-1/2,26,Termination.FIVEFOLD_REPETITION,0.00997263
470/1000:None,1/2-1/2,26,Termination.FIVEFOLD_REPETITION,0.00997263
471/1000:None,1/2-1/2,26,Termination.FIVEFOLD_REPETITION,0.00997263
472/1000:None,1/2-1/2,26,Termination.FIVEFOLD_REPETITION,0.00997263
473/1000:None,1/2-1/2,28,Termination.FIVEFOLD_REPETITION,0.00997263
474/1000:None,1/2-1/2,26,Termination.FIVEFOLD_REPETITION,0.00997263
475/1000:None,1/2-1/2,49,Termination.FIVEFOLD_REPETITION,0.00997263
476/1000:None,1/2-1/2,26,Termination.FIVEFOLD_REPETITION,0.00997263
477/1000:None,1/2-1/2,26,Termination.FIVEFOLD_REPETITION,0.00997263
478/1000:None,1/2-1/2,26,Termination.FIVEFOLD_REPETITION,0.00997263
479/1000:None,1/2-1/2,28,Termination.FIVEFOLD_REPETITION,0.00997263
480/1000:None,1/2-1/2,26,Termination.FIVEFOLD_REPETITION,0.00997263
481/1000:None,1/2-1/2,26,Termination.FIVEFOLD_REPETITION,0.00997263
482/1000:None,1/2-1/2,24,Termination.FIVEFOLD_REPETITION,0.00997263
483/1000:None,1/2-1/2,38,Termination.FIVEFOLD_REPETITION,0.00997263
484/1000:None,1/2-1/2,26,Termination.FIVEFOLD_REPETITION,0.00997263
485/1000:None,1/2-1/2,27,Termination.FIVEFOLD_REPETITION,0.00997263
486/1000:None,1/2-1/2,24,Termination.FIVEFOLD_REPETITION,0.00997263
487/1000:None,1/2-1/2,24,Termination.FIVEFOLD_REPETITION,0.00997263
488/1000:None,1/2-1/2,22,Termination.FIVEFOLD_REPETITION,0.00997263
489/1000:None,1/2-1/2,26,Termination.FIVEFOLD_REPETITION,0.00997263
490/1000:None,1/2-1/2,30,Termination.FIVEFOLD_REPETITION,0.00997263
491/1000:None,1/2-1/2,26,Termination.FIVEFOLD_REPETITION,0.00997263
492/1000:None,1/2-1/2,34,Termination.FIVEFOLD_REPETITION,0.00997263
493/1000:None,1/2-1/2,26,Termination.FIVEFOLD_REPETITION,0.00997263
494/1000:None,1/2-1/2,26,Termination.FIVEFOLD_REPETITION,0.00997263
495/1000:None,1/2-1/2,26,Termination.FIVEFOLD_REPETITION,0.00997263
496/1000:None,1/2-1/2,26,Termination.FIVEFOLD_REPETITION,0.00997263
497/1000:None,1/2-1/2,26,Termination.FIVEFOLD_REPETITION,0.00997263
498/1000:None,1/2-1/2,26,Termination.FIVEFOLD_REPETITION,0.00997263
499/1000:None,1/2-1/2,26,Termination.FIVEFOLD_REPETITION,0.00997263
500/1000:None,1/2-1/2,28,Termination.FIVEFOLD_REPETITION,0.00997263
501/1000:None,1/2-1/2,24,Termination.FIVEFOLD_REPETITION,0.00997263
502/1000:None,1/2-1/2,26,Termination.FIVEFOLD_REPETITION,0.00997263
503/1000:None,1/2-1/2,24,Termination.FIVEFOLD_REPETITION,0.00997263
504/1000:None,1/2-1/2,24,Termination.FIVEFOLD_REPETITION,0.00997263
505/1000:None,1/2-1/2,24,Termination.FIVEFOLD_REPETITION,0.00997263
506/1000:None,1/2-1/2,24,Termination.FIVEFOLD_REPETITION,0.00997263
507/1000:None,1/2-1/2,26,Termination.FIVEFOLD_REPETITION,0.00997263
508/1000:None,1/2-1/2,24,Termination.FIVEFOLD_REPETITION,0.00997263
509/1000:None,1/2-1/2,24,Termination.FIVEFOLD_REPETITION,0.00997263
510/1000:None,1/2-1/2,24,Termination.FIVEFOLD_REPETITION,0.00997263
511/1000:None,1/2-1/2,24,Termination.FIVEFOLD_REPETITION,0.00997263
512/1000:None,1/2-1/2,26,Termination.FIVEFOLD_REPETITION,0.00997263
513/1000:None,1/2-1/2,26,Termination.FIVEFOLD_REPETITION,0.00997263
514/1000:None,1/2-1/2,26,Termination.FIVEFOLD_REPETITION,0.00997263
515/1000:None,1/2-1/2,82,Termination.FIVEFOLD_REPETITION,0.00997263
516/1000:None,1/2-1/2,24,Termination.FIVEFOLD_REPETITION,0.00997263
517/1000:None,1/2-1/2,25,Termination.FIVEFOLD_REPETITION,0.00997263
518/1000:None,1/2-1/2,26,Termination.FIVEFOLD_REPETITION,0.00997263
519/1000:None,1/2-1/2,26,Termination.FIVEFOLD_REPETITION,0.00997263
520/1000:None,1/2-1/2,42,Termination.FIVEFOLD_REPETITION,0.00997263
521/1000:None,1/2-1/2,26,Termination.FIVEFOLD_REPETITION,0.00997263
522/1000:None,1/2-1/2,26,Termination.FIVEFOLD_REPETITION,0.00997263
523/1000:None,1/2-1/2,36,Termination.FIVEFOLD_REPETITION,0.00997263
524/1000:None,1/2-1/2,36,Termination.FIVEFOLD_REPETITION,0.00997263
525/1000:None,1/2-1/2,26,Termination.FIVEFOLD_REPETITION,0.00997263
526/1000:None,1/2-1/2,26,Termination.FIVEFOLD_REPETITION,0.00997263
527/1000:None,1/2-1/2,26,Termination.FIVEFOLD_REPETITION,0.00997263
528/1000:None,1/2-1/2,26,Termination.FIVEFOLD_REPETITION,0.00997263
529/1000:None,1/2-1/2,26,Termination.FIVEFOLD_REPETITION,0.00997263
530/1000:None,1/2-1/2,26,Termination.FIVEFOLD_REPETITION,0.00997263
531/1000:None,1/2-1/2,26,Termination.FIVEFOLD_REPETITION,0.00997263
532/1000:None,1/2-1/2,26,Termination.FIVEFOLD_REPETITION,0.00997263
533/1000:None,1/2-1/2,26,Termination.FIVEFOLD_REPETITION,0.00997263
534/1000:None,1/2-1/2,26,Termination.FIVEFOLD_REPETITION,0.00997263
535/1000:None,1/2-1/2,26,Termination.FIVEFOLD_REPETITION,0.00997263
536/1000:None,1/2-1/2,26,Termination.FIVEFOLD_REPETITION,0.00997263
537/1000:None,1/2-1/2,26,Termination.FIVEFOLD_REPETITION,0.00997263
538/1000:None,1/2-1/2,26,Termination.FIVEFOLD_REPETITION,0.00997263
539/1000:None,1/2-1/2,26,Termination.FIVEFOLD_REPETITION,0.00997263
540/1000:None,1/2-1/2,26,Termination.FIVEFOLD_REPETITION,0.00997263
541/1000:None,1/2-1/2,24,Termination.FIVEFOLD_REPETITION,0.00997263
542/1000:None,1/2-1/2,26,Termination.FIVEFOLD_REPETITION,0.00997263
543/1000:None,1/2-1/2,24,Termination.FIVEFOLD_REPETITION,0.00997263
544/1000:None,1/2-1/2,24,Termination.FIVEFOLD_REPETITION,0.00997263
545/1000:None,1/2-1/2,24,Termination.FIVEFOLD_REPETITION,0.00997263
546/1000:None,1/2-1/2,26,Termination.FIVEFOLD_REPETITION,0.00997263
547/1000:None,1/2-1/2,26,Termination.FIVEFOLD_REPETITION,0.00997263
548/1000:None,1/2-1/2,26,Termination.FIVEFOLD_REPETITION,0.00997263
549/1000:None,1/2-1/2,34,Termination.FIVEFOLD_REPETITION,0.00997263
550/1000:None,1/2-1/2,26,Termination.FIVEFOLD_REPETITION,0.00997263
551/1000:None,1/2-1/2,30,Termination.FIVEFOLD_REPETITION,0.00997263
552/1000:None,1/2-1/2,24,Termination.FIVEFOLD_REPETITION,0.00997263
553/1000:None,1/2-1/2,26,Termination.FIVEFOLD_REPETITION,0.00997263
554/1000:None,1/2-1/2,26,Termination.FIVEFOLD_REPETITION,0.00997263
555/1000:None,1/2-1/2,26,Termination.FIVEFOLD_REPETITION,0.00997263
556/1000:None,1/2-1/2,24,Termination.FIVEFOLD_REPETITION,0.00997263
557/1000:None,1/2-1/2,24,Termination.FIVEFOLD_REPETITION,0.00997263
558/1000:None,1/2-1/2,26,Termination.FIVEFOLD_REPETITION,0.00997263
559/1000:None,1/2-1/2,26,Termination.FIVEFOLD_REPETITION,0.00997263
560/1000:None,1/2-1/2,24,Termination.FIVEFOLD_REPETITION,0.00997263
561/1000:None,1/2-1/2,24,Termination.FIVEFOLD_REPETITION,0.00997263
562/1000:None,1/2-1/2,26,Termination.FIVEFOLD_REPETITION,0.00997263
563/1000:None,1/2-1/2,24,Termination.FIVEFOLD_REPETITION,0.00997263
564/1000:None,1/2-1/2,24,Termination.FIVEFOLD_REPETITION,0.00997263
565/1000:None,1/2-1/2,24,Termination.FIVEFOLD_REPETITION,0.00997263
566/1000:None,1/2-1/2,26,Termination.FIVEFOLD_REPETITION,0.00997263
567/1000:None,1/2-1/2,26,Termination.FIVEFOLD_REPETITION,0.00997263
568/1000:None,1/2-1/2,40,Termination.FIVEFOLD_REPETITION,0.00997263
569/1000:None,1/2-1/2,26,Termination.FIVEFOLD_REPETITION,0.00997263
570/1000:None,1/2-1/2,30,Termination.FIVEFOLD_REPETITION,0.00997263
571/1000:None,1/2-1/2,26,Termination.FIVEFOLD_REPETITION,0.00997263
