Game_#/Total_Games:winner,result,timestep_score,reason,model_epsilon_value
3991/5000:None,1/2-1/2,24,Termination.FIVEFOLD_REPETITION,0.00997
3992/5000:None,1/2-1/2,24,Termination.FIVEFOLD_REPETITION,0.00997
3993/5000:None,1/2-1/2,24,Termination.FIVEFOLD_REPETITION,0.00997
3994/5000:None,1/2-1/2,30,Termination.FIVEFOLD_REPETITION,0.00997
3995/5000:None,1/2-1/2,27,Termination.FIVEFOLD_REPETITION,0.00997
3996/5000:None,1/2-1/2,24,Termination.FIVEFOLD_REPETITION,0.00997
3997/5000:None,1/2-1/2,24,Termination.FIVEFOLD_REPETITION,0.00997
3998/5000:None,1/2-1/2,24,Termination.FIVEFOLD_REPETITION,0.00997
3999/5000:None,1/2-1/2,26,Termination.FIVEFOLD_REPETITION,0.00997
4000/5000:None,1/2-1/2,39,Termination.FIVEFOLD_REPETITION,0.00997
4001/5000:None,1/2-1/2,24,Termination.FIVEFOLD_REPETITION,0.00997
4002/5000:None,1/2-1/2,24,Termination.FIVEFOLD_REPETITION,0.00997
4003/5000:None,1/2-1/2,35,Termination.FIVEFOLD_REPETITION,0.00997
4004/5000:None,1/2-1/2,24,Termination.FIVEFOLD_REPETITION,0.00997
4005/5000:None,1/2-1/2,24,Termination.FIVEFOLD_REPETITION,0.00997
4006/5000:None,1/2-1/2,24,Termination.FIVEFOLD_REPETITION,0.00997
4007/5000:None,1/2-1/2,24,Termination.FIVEFOLD_REPETITION,0.00997
4008/5000:None,1/2-1/2,39,Termination.FIVEFOLD_REPETITION,0.00997
4009/5000:None,1/2-1/2,26,Termination.FIVEFOLD_REPETITION,0.00997
4010/5000:None,1/2-1/2,24,Termination.FIVEFOLD_REPETITION,0.00997
4011/5000:None,1/2-1/2,24,Termination.FIVEFOLD_REPETITION,0.00997
4012/5000:None,1/2-1/2,24,Termination.FIVEFOLD_REPETITION,0.00997
4013/5000:None,1/2-1/2,35,Termination.FIVEFOLD_REPETITION,0.00997
4014/5000:None,1/2-1/2,27,Termination.FIVEFOLD_REPETITION,0.00997
4015/5000:None,1/2-1/2,24,Termination.FIVEFOLD_REPETITION,0.00997
4016/5000:None,1/2-1/2,24,Termination.FIVEFOLD_REPETITION,0.00997
4017/5000:None,1/2-1/2,26,Termination.FIVEFOLD_REPETITION,0.00997
4018/5000:None,1/2-1/2,24,Termination.FIVEFOLD_REPETITION,0.00997
4019/5000:None,1/2-1/2,34,Termination.FIVEFOLD_REPETITION,0.00997
4020/5000:None,1/2-1/2,24,Termination.FIVEFOLD_REPETITION,0.00997
4021/5000:None,1/2-1/2,24,Termination.FIVEFOLD_REPETITION,0.00997
4022/5000:None,1/2-1/2,24,Termination.FIVEFOLD_REPETITION,0.00997
4023/5000:None,1/2-1/2,24,Termination.FIVEFOLD_REPETITION,0.00997
4024/5000:None,1/2-1/2,24,Termination.FIVEFOLD_REPETITION,0.00997
4025/5000:None,1/2-1/2,26,Termination.FIVEFOLD_REPETITION,0.00997
4026/5000:None,1/2-1/2,24,Termination.FIVEFOLD_REPETITION,0.00997
4027/5000:None,1/2-1/2,24,Termination.FIVEFOLD_REPETITION,0.00997
4028/5000:None,1/2-1/2,24,Termination.FIVEFOLD_REPETITION,0.00997
4029/5000:None,1/2-1/2,24,Termination.FIVEFOLD_REPETITION,0.00997
4030/5000:None,1/2-1/2,24,Termination.FIVEFOLD_REPETITION,0.00997
4031/5000:None,1/2-1/2,24,Termination.FIVEFOLD_REPETITION,0.00997
4032/5000:None,1/2-1/2,24,Termination.FIVEFOLD_REPETITION,0.00997
4033/5000:None,1/2-1/2,24,Termination.FIVEFOLD_REPETITION,0.00997
4034/5000:None,1/2-1/2,24,Termination.FIVEFOLD_REPETITION,0.00997
4035/5000:None,1/2-1/2,24,Termination.FIVEFOLD_REPETITION,0.00997
4036/5000:None,1/2-1/2,24,Termination.FIVEFOLD_REPETITION,0.00997
4037/5000:None,1/2-1/2,24,Termination.FIVEFOLD_REPETITION,0.00997
4038/5000:None,1/2-1/2,24,Termination.FIVEFOLD_REPETITION,0.00997
4039/5000:None,1/2-1/2,26,Termination.FIVEFOLD_REPETITION,0.00997
4040/5000:None,1/2-1/2,24,Termination.FIVEFOLD_REPETITION,0.00997
4041/5000:None,1/2-1/2,24,Termination.FIVEFOLD_REPETITION,0.00997
4042/5000:None,1/2-1/2,24,Termination.FIVEFOLD_REPETITION,0.00997
4043/5000:None,1/2-1/2,24,Termination.FIVEFOLD_REPETITION,0.00997
4044/5000:None,1/2-1/2,24,Termination.FIVEFOLD_REPETITION,0.00997
4045/5000:None,1/2-1/2,24,Termination.FIVEFOLD_REPETITION,0.00997
4046/5000:None,1/2-1/2,24,Termination.FIVEFOLD_REPETITION,0.00997
4047/5000:None,1/2-1/2,24,Termination.FIVEFOLD_REPETITION,0.00997
4048/5000:None,1/2-1/2,24,Termination.FIVEFOLD_REPETITION,0.00997
4049/5000:None,1/2-1/2,24,Termination.FIVEFOLD_REPETITION,0.00997
4050/5000:None,1/2-1/2,24,Termination.FIVEFOLD_REPETITION,0.00997
4051/5000:None,1/2-1/2,27,Termination.FIVEFOLD_REPETITION,0.00997
4052/5000:None,1/2-1/2,24,Termination.FIVEFOLD_REPETITION,0.00997
4053/5000:None,1/2-1/2,24,Termination.FIVEFOLD_REPETITION,0.00997
4054/5000:None,1/2-1/2,34,Termination.FIVEFOLD_REPETITION,0.00997
4055/5000:None,1/2-1/2,24,Termination.FIVEFOLD_REPETITION,0.00997
4056/5000:None,1/2-1/2,26,Termination.FIVEFOLD_REPETITION,0.00997
4057/5000:None,1/2-1/2,24,Termination.FIVEFOLD_REPETITION,0.00997
4058/5000:None,1/2-1/2,24,Termination.FIVEFOLD_REPETITION,0.00997
4059/5000:None,1/2-1/2,24,Termination.FIVEFOLD_REPETITION,0.00997
4060/5000:None,1/2-1/2,24,Termination.FIVEFOLD_REPETITION,0.00997
4061/5000:None,1/2-1/2,26,Termination.FIVEFOLD_REPETITION,0.00997
4062/5000:None,1/2-1/2,24,Termination.FIVEFOLD_REPETITION,0.00997
4063/5000:None,1/2-1/2,24,Termination.FIVEFOLD_REPETITION,0.00997
4064/5000:None,1/2-1/2,24,Termination.FIVEFOLD_REPETITION,0.00997
4065/5000:None,1/2-1/2,24,Termination.FIVEFOLD_REPETITION,0.00997
4066/5000:None,1/2-1/2,24,Termination.FIVEFOLD_REPETITION,0.00997
4067/5000:None,1/2-1/2,24,Termination.FIVEFOLD_REPETITION,0.00997
4068/5000:None,1/2-1/2,24,Termination.FIVEFOLD_REPETITION,0.00997
4069/5000:None,1/2-1/2,24,Termination.FIVEFOLD_REPETITION,0.00997
4070/5000:None,1/2-1/2,24,Termination.FIVEFOLD_REPETITION,0.00997
4071/5000:None,1/2-1/2,24,Termination.FIVEFOLD_REPETITION,0.00997
4072/5000:None,1/2-1/2,24,Termination.FIVEFOLD_REPETITION,0.00997
4073/5000:None,1/2-1/2,24,Termination.FIVEFOLD_REPETITION,0.00997
4074/5000:None,1/2-1/2,26,Termination.FIVEFOLD_REPETITION,0.00997
4075/5000:None,1/2-1/2,24,Termination.FIVEFOLD_REPETITION,0.00997
4076/5000:None,1/2-1/2,24,Termination.FIVEFOLD_REPETITION,0.00997
4077/5000:None,1/2-1/2,24,Termination.FIVEFOLD_REPETITION,0.00997
4078/5000:None,1/2-1/2,24,Termination.FIVEFOLD_REPETITION,0.00997
4079/5000:None,1/2-1/2,24,Termination.FIVEFOLD_REPETITION,0.00997
4080/5000:None,1/2-1/2,24,Termination.FIVEFOLD_REPETITION,0.00997
4081/5000:None,1/2-1/2,24,Termination.FIVEFOLD_REPETITION,0.00997
4082/5000:None,1/2-1/2,24,Termination.FIVEFOLD_REPETITION,0.00997
4083/5000:None,1/2-1/2,24,Termination.FIVEFOLD_REPETITION,0.00997
4084/5000:None,1/2-1/2,24,Termination.FIVEFOLD_REPETITION,0.00997
4085/5000:None,1/2-1/2,24,Termination.FIVEFOLD_REPETITION,0.00997
4086/5000:None,1/2-1/2,24,Termination.FIVEFOLD_REPETITION,0.00997
4087/5000:None,1/2-1/2,24,Termination.FIVEFOLD_REPETITION,0.00997
4088/5000:None,1/2-1/2,24,Termination.FIVEFOLD_REPETITION,0.00997
4089/5000:None,1/2-1/2,27,Termination.FIVEFOLD_REPETITION,0.00997
4090/5000:None,1/2-1/2,24,Termination.FIVEFOLD_REPETITION,0.00997
4091/5000:None,1/2-1/2,24,Termination.FIVEFOLD_REPETITION,0.00997
4092/5000:None,1/2-1/2,24,Termination.FIVEFOLD_REPETITION,0.00997
4093/5000:None,1/2-1/2,24,Termination.FIVEFOLD_REPETITION,0.00997
4094/5000:None,1/2-1/2,24,Termination.FIVEFOLD_REPETITION,0.00997
4095/5000:None,1/2-1/2,33,Termination.FIVEFOLD_REPETITION,0.00997
4096/5000:None,1/2-1/2,26,Termination.FIVEFOLD_REPETITION,0.00997
4097/5000:None,1/2-1/2,24,Termination.FIVEFOLD_REPETITION,0.00997
4098/5000:None,1/2-1/2,24,Termination.FIVEFOLD_REPETITION,0.00997
4099/5000:None,1/2-1/2,19,Termination.FIVEFOLD_REPETITION,0.00997
4100/5000:None,1/2-1/2,24,Termination.FIVEFOLD_REPETITION,0.00997
4101/5000:None,1/2-1/2,26,Termination.FIVEFOLD_REPETITION,0.00997
4102/5000:None,1/2-1/2,24,Termination.FIVEFOLD_REPETITION,0.00997
4103/5000:None,1/2-1/2,24,Termination.FIVEFOLD_REPETITION,0.00997
4104/5000:None,1/2-1/2,24,Termination.FIVEFOLD_REPETITION,0.00997
4105/5000:None,1/2-1/2,33,Termination.FIVEFOLD_REPETITION,0.00997
4106/5000:None,1/2-1/2,24,Termination.FIVEFOLD_REPETITION,0.00997
4107/5000:None,1/2-1/2,24,Termination.FIVEFOLD_REPETITION,0.00997
4108/5000:None,1/2-1/2,24,Termination.FIVEFOLD_REPETITION,0.00997
4109/5000:None,1/2-1/2,24,Termination.FIVEFOLD_REPETITION,0.00997
4110/5000:None,1/2-1/2,26,Termination.FIVEFOLD_REPETITION,0.00997
4111/5000:None,1/2-1/2,24,Termination.FIVEFOLD_REPETITION,0.00997
4112/5000:None,1/2-1/2,24,Termination.FIVEFOLD_REPETITION,0.00997
4113/5000:None,1/2-1/2,24,Termination.FIVEFOLD_REPETITION,0.00997
4114/5000:None,1/2-1/2,24,Termination.FIVEFOLD_REPETITION,0.00997
4115/5000:None,1/2-1/2,24,Termination.FIVEFOLD_REPETITION,0.00997
4116/5000:None,1/2-1/2,27,Termination.FIVEFOLD_REPETITION,0.00997
4117/5000:None,1/2-1/2,37,Termination.FIVEFOLD_REPETITION,0.00997
4118/5000:None,1/2-1/2,24,Termination.FIVEFOLD_REPETITION,0.00997
4119/5000:None,1/2-1/2,24,Termination.FIVEFOLD_REPETITION,0.00997
4120/5000:None,1/2-1/2,24,Termination.FIVEFOLD_REPETITION,0.00997
4121/5000:None,1/2-1/2,24,Termination.FIVEFOLD_REPETITION,0.00997
4122/5000:None,1/2-1/2,24,Termination.FIVEFOLD_REPETITION,0.00997
4123/5000:None,1/2-1/2,24,Termination.FIVEFOLD_REPETITION,0.00997
4124/5000:None,1/2-1/2,24,Termination.FIVEFOLD_REPETITION,0.00997
4125/5000:None,1/2-1/2,35,Termination.FIVEFOLD_REPETITION,0.00997
4126/5000:None,1/2-1/2,24,Termination.FIVEFOLD_REPETITION,0.00997
4127/5000:None,1/2-1/2,24,Termination.FIVEFOLD_REPETITION,0.00997
4128/5000:None,1/2-1/2,24,Termination.FIVEFOLD_REPETITION,0.00997
4129/5000:None,1/2-1/2,24,Termination.FIVEFOLD_REPETITION,0.00997
4130/5000:None,1/2-1/2,24,Termination.FIVEFOLD_REPETITION,0.00997
4131/5000:None,1/2-1/2,24,Termination.FIVEFOLD_REPETITION,0.00997
4132/5000:None,1/2-1/2,24,Termination.FIVEFOLD_REPETITION,0.00997
4133/5000:None,1/2-1/2,22,Termination.FIVEFOLD_REPETITION,0.00997
4134/5000:None,1/2-1/2,24,Termination.FIVEFOLD_REPETITION,0.00997
4135/5000:None,1/2-1/2,22,Termination.FIVEFOLD_REPETITION,0.00997
4136/5000:None,1/2-1/2,22,Termination.FIVEFOLD_REPETITION,0.00997
4137/5000:None,1/2-1/2,33,Termination.FIVEFOLD_REPETITION,0.00997
4138/5000:None,1/2-1/2,24,Termination.FIVEFOLD_REPETITION,0.00997
4139/5000:None,1/2-1/2,34,Termination.FIVEFOLD_REPETITION,0.00997
4140/5000:None,1/2-1/2,22,Termination.FIVEFOLD_REPETITION,0.00997
4141/5000:None,1/2-1/2,22,Termination.FIVEFOLD_REPETITION,0.00997
4142/5000:None,1/2-1/2,24,Termination.FIVEFOLD_REPETITION,0.00997
4143/5000:None,1/2-1/2,24,Termination.FIVEFOLD_REPETITION,0.00997
4144/5000:None,1/2-1/2,24,Termination.FIVEFOLD_REPETITION,0.00997
4145/5000:None,1/2-1/2,24,Termination.FIVEFOLD_REPETITION,0.00997
4146/5000:None,1/2-1/2,36,Termination.FIVEFOLD_REPETITION,0.00997
4147/5000:None,1/2-1/2,24,Termination.FIVEFOLD_REPETITION,0.00997
4148/5000:None,1/2-1/2,24,Termination.FIVEFOLD_REPETITION,0.00997
4149/5000:None,1/2-1/2,40,Termination.FIVEFOLD_REPETITION,0.00997
4150/5000:None,1/2-1/2,24,Termination.FIVEFOLD_REPETITION,0.00997
4151/5000:None,1/2-1/2,24,Termination.FIVEFOLD_REPETITION,0.00997
4152/5000:None,1/2-1/2,24,Termination.FIVEFOLD_REPETITION,0.00997
4153/5000:None,1/2-1/2,25,Termination.FIVEFOLD_REPETITION,0.00997
4154/5000:None,1/2-1/2,34,Termination.FIVEFOLD_REPETITION,0.00997
4155/5000:None,1/2-1/2,24,Termination.FIVEFOLD_REPETITION,0.00997
4156/5000:None,1/2-1/2,24,Termination.FIVEFOLD_REPETITION,0.00997
4157/5000:None,1/2-1/2,26,Termination.FIVEFOLD_REPETITION,0.00997
4158/5000:None,1/2-1/2,24,Termination.FIVEFOLD_REPETITION,0.00997
4159/5000:None,1/2-1/2,24,Termination.FIVEFOLD_REPETITION,0.00997
4160/5000:None,1/2-1/2,24,Termination.FIVEFOLD_REPETITION,0.00997
4161/5000:None,1/2-1/2,24,Termination.FIVEFOLD_REPETITION,0.00997
4162/5000:None,1/2-1/2,24,Termination.FIVEFOLD_REPETITION,0.00997
4163/5000:None,1/2-1/2,24,Termination.FIVEFOLD_REPETITION,0.00997
4164/5000:None,1/2-1/2,30,Termination.FIVEFOLD_REPETITION,0.00997
4165/5000:None,1/2-1/2,24,Termination.FIVEFOLD_REPETITION,0.00997
4166/5000:None,1/2-1/2,24,Termination.FIVEFOLD_REPETITION,0.00997
4167/5000:None,1/2-1/2,24,Termination.FIVEFOLD_REPETITION,0.00997
4168/5000:None,1/2-1/2,24,Termination.FIVEFOLD_REPETITION,0.00997
4169/5000:None,1/2-1/2,28,Termination.FIVEFOLD_REPETITION,0.00997
4170/5000:None,1/2-1/2,24,Termination.FIVEFOLD_REPETITION,0.00997
4171/5000:None,1/2-1/2,24,Termination.FIVEFOLD_REPETITION,0.00997
4172/5000:None,1/2-1/2,24,Termination.FIVEFOLD_REPETITION,0.00997
4173/5000:None,1/2-1/2,33,Termination.FIVEFOLD_REPETITION,0.00997
4174/5000:None,1/2-1/2,24,Termination.FIVEFOLD_REPETITION,0.00997
4175/5000:None,1/2-1/2,24,Termination.FIVEFOLD_REPETITION,0.00997
4176/5000:None,1/2-1/2,24,Termination.FIVEFOLD_REPETITION,0.00997
4177/5000:None,1/2-1/2,24,Termination.FIVEFOLD_REPETITION,0.00997
4178/5000:None,1/2-1/2,24,Termination.FIVEFOLD_REPETITION,0.00997
4179/5000:None,1/2-1/2,24,Termination.FIVEFOLD_REPETITION,0.00997
4180/5000:None,1/2-1/2,24,Termination.FIVEFOLD_REPETITION,0.00997
4181/5000:None,1/2-1/2,24,Termination.FIVEFOLD_REPETITION,0.00997
4182/5000:None,1/2-1/2,24,Termination.FIVEFOLD_REPETITION,0.00997
4183/5000:None,1/2-1/2,24,Termination.FIVEFOLD_REPETITION,0.00997
4184/5000:None,1/2-1/2,42,Termination.FIVEFOLD_REPETITION,0.00997
4185/5000:None,1/2-1/2,24,Termination.FIVEFOLD_REPETITION,0.00997
4186/5000:None,1/2-1/2,24,Termination.FIVEFOLD_REPETITION,0.00997
4187/5000:None,1/2-1/2,24,Termination.FIVEFOLD_REPETITION,0.00997
4188/5000:None,1/2-1/2,24,Termination.FIVEFOLD_REPETITION,0.00997
4189/5000:None,1/2-1/2,24,Termination.FIVEFOLD_REPETITION,0.00997
4190/5000:None,1/2-1/2,24,Termination.FIVEFOLD_REPETITION,0.00997
4191/5000:None,1/2-1/2,24,Termination.FIVEFOLD_REPETITION,0.00997
4192/5000:None,1/2-1/2,26,Termination.FIVEFOLD_REPETITION,0.00997
4193/5000:None,1/2-1/2,24,Termination.FIVEFOLD_REPETITION,0.00997
4194/5000:None,1/2-1/2,24,Termination.FIVEFOLD_REPETITION,0.00997
4195/5000:None,1/2-1/2,24,Termination.FIVEFOLD_REPETITION,0.00997
4196/5000:None,1/2-1/2,24,Termination.FIVEFOLD_REPETITION,0.00997
4197/5000:None,1/2-1/2,24,Termination.FIVEFOLD_REPETITION,0.00997
4198/5000:None,1/2-1/2,24,Termination.FIVEFOLD_REPETITION,0.00997
4199/5000:None,1/2-1/2,51,Termination.FIVEFOLD_REPETITION,0.00997
4200/5000:None,1/2-1/2,24,Termination.FIVEFOLD_REPETITION,0.00997
4201/5000:None,1/2-1/2,24,Termination.FIVEFOLD_REPETITION,0.00997
4202/5000:None,1/2-1/2,24,Termination.FIVEFOLD_REPETITION,0.00997
4203/5000:None,1/2-1/2,24,Termination.FIVEFOLD_REPETITION,0.00997
4204/5000:None,1/2-1/2,24,Termination.FIVEFOLD_REPETITION,0.00997
4205/5000:None,1/2-1/2,24,Termination.FIVEFOLD_REPETITION,0.00997
4206/5000:None,1/2-1/2,24,Termination.FIVEFOLD_REPETITION,0.00997
4207/5000:None,1/2-1/2,24,Termination.FIVEFOLD_REPETITION,0.00997
4208/5000:None,1/2-1/2,24,Termination.FIVEFOLD_REPETITION,0.00997
4209/5000:None,1/2-1/2,24,Termination.FIVEFOLD_REPETITION,0.00997
4210/5000:None,1/2-1/2,24,Termination.FIVEFOLD_REPETITION,0.00997
4211/5000:None,1/2-1/2,24,Termination.FIVEFOLD_REPETITION,0.00997
4212/5000:None,1/2-1/2,24,Termination.FIVEFOLD_REPETITION,0.00997
4213/5000:None,1/2-1/2,24,Termination.FIVEFOLD_REPETITION,0.00997
4214/5000:None,1/2-1/2,24,Termination.FIVEFOLD_REPETITION,0.00997
4215/5000:None,1/2-1/2,24,Termination.FIVEFOLD_REPETITION,0.00997
4216/5000:None,1/2-1/2,26,Termination.FIVEFOLD_REPETITION,0.00997
4217/5000:None,1/2-1/2,24,Termination.FIVEFOLD_REPETITION,0.00997
4218/5000:None,1/2-1/2,24,Termination.FIVEFOLD_REPETITION,0.00997
4219/5000:None,1/2-1/2,24,Termination.FIVEFOLD_REPETITION,0.00997
4220/5000:None,1/2-1/2,24,Termination.FIVEFOLD_REPETITION,0.00997
4221/5000:None,1/2-1/2,39,Termination.FIVEFOLD_REPETITION,0.00997
4222/5000:None,1/2-1/2,26,Termination.FIVEFOLD_REPETITION,0.00997
4223/5000:None,1/2-1/2,24,Termination.FIVEFOLD_REPETITION,0.00997
4224/5000:None,1/2-1/2,27,Termination.FIVEFOLD_REPETITION,0.00997
4225/5000:None,1/2-1/2,24,Termination.FIVEFOLD_REPETITION,0.00997
4226/5000:None,1/2-1/2,24,Termination.FIVEFOLD_REPETITION,0.00997
4227/5000:None,1/2-1/2,24,Termination.FIVEFOLD_REPETITION,0.00997
4228/5000:None,1/2-1/2,35,Termination.FIVEFOLD_REPETITION,0.00997
4229/5000:None,1/2-1/2,38,Termination.FIVEFOLD_REPETITION,0.00997
4230/5000:None,1/2-1/2,24,Termination.FIVEFOLD_REPETITION,0.00997
4231/5000:None,1/2-1/2,24,Termination.FIVEFOLD_REPETITION,0.00997
4232/5000:None,1/2-1/2,24,Termination.FIVEFOLD_REPETITION,0.00997
4233/5000:None,1/2-1/2,38,Termination.FIVEFOLD_REPETITION,0.00997
4234/5000:None,1/2-1/2,24,Termination.FIVEFOLD_REPETITION,0.00997
4235/5000:None,1/2-1/2,24,Termination.FIVEFOLD_REPETITION,0.00997
4236/5000:None,1/2-1/2,24,Termination.FIVEFOLD_REPETITION,0.00997
4237/5000:None,1/2-1/2,24,Termination.FIVEFOLD_REPETITION,0.00997
4238/5000:None,1/2-1/2,29,Termination.FIVEFOLD_REPETITION,0.00997
4239/5000:None,1/2-1/2,24,Termination.FIVEFOLD_REPETITION,0.00997
4240/5000:None,1/2-1/2,24,Termination.FIVEFOLD_REPETITION,0.00997
4241/5000:None,1/2-1/2,24,Termination.FIVEFOLD_REPETITION,0.00997
4242/5000:None,1/2-1/2,24,Termination.FIVEFOLD_REPETITION,0.00997
4243/5000:None,1/2-1/2,24,Termination.FIVEFOLD_REPETITION,0.00997
4244/5000:None,1/2-1/2,24,Termination.FIVEFOLD_REPETITION,0.00997
4245/5000:None,1/2-1/2,24,Termination.FIVEFOLD_REPETITION,0.00997
4246/5000:None,1/2-1/2,24,Termination.FIVEFOLD_REPETITION,0.00997
4247/5000:None,1/2-1/2,24,Termination.FIVEFOLD_REPETITION,0.00997
4248/5000:None,1/2-1/2,24,Termination.FIVEFOLD_REPETITION,0.00997
4249/5000:None,1/2-1/2,108,Termination.FIVEFOLD_REPETITION,0.00997
4250/5000:None,1/2-1/2,24,Termination.FIVEFOLD_REPETITION,0.00997
4251/5000:None,1/2-1/2,24,Termination.FIVEFOLD_REPETITION,0.00997
4252/5000:None,1/2-1/2,24,Termination.FIVEFOLD_REPETITION,0.00997
4253/5000:None,1/2-1/2,24,Termination.FIVEFOLD_REPETITION,0.00997
4254/5000:None,1/2-1/2,24,Termination.FIVEFOLD_REPETITION,0.00997
4255/5000:None,1/2-1/2,22,Termination.FIVEFOLD_REPETITION,0.00997
4256/5000:None,1/2-1/2,22,Termination.FIVEFOLD_REPETITION,0.00997
4257/5000:None,1/2-1/2,22,Termination.FIVEFOLD_REPETITION,0.00997
4258/5000:None,1/2-1/2,24,Termination.FIVEFOLD_REPETITION,0.00997
4259/5000:None,1/2-1/2,24,Termination.FIVEFOLD_REPETITION,0.00997
4260/5000:None,1/2-1/2,24,Termination.FIVEFOLD_REPETITION,0.00997
4261/5000:None,1/2-1/2,24,Termination.FIVEFOLD_REPETITION,0.00997
4262/5000:None,1/2-1/2,22,Termination.FIVEFOLD_REPETITION,0.00997
4263/5000:None,1/2-1/2,22,Termination.FIVEFOLD_REPETITION,0.00997
4264/5000:None,1/2-1/2,22,Termination.FIVEFOLD_REPETITION,0.00997
4265/5000:None,1/2-1/2,22,Termination.FIVEFOLD_REPETITION,0.00997
4266/5000:None,1/2-1/2,45,Termination.FIVEFOLD_REPETITION,0.00997
4267/5000:None,1/2-1/2,24,Termination.FIVEFOLD_REPETITION,0.00997
4268/5000:None,1/2-1/2,22,Termination.FIVEFOLD_REPETITION,0.00997
4269/5000:None,1/2-1/2,37,Termination.FIVEFOLD_REPETITION,0.00997
4270/5000:None,1/2-1/2,22,Termination.FIVEFOLD_REPETITION,0.00997
4271/5000:None,1/2-1/2,22,Termination.FIVEFOLD_REPETITION,0.00997
4272/5000:None,1/2-1/2,22,Termination.FIVEFOLD_REPETITION,0.00997
4273/5000:None,1/2-1/2,22,Termination.FIVEFOLD_REPETITION,0.00997
4274/5000:None,1/2-1/2,22,Termination.FIVEFOLD_REPETITION,0.00997
4275/5000:None,1/2-1/2,22,Termination.FIVEFOLD_REPETITION,0.00997
4276/5000:None,1/2-1/2,22,Termination.FIVEFOLD_REPETITION,0.00997
4277/5000:None,1/2-1/2,22,Termination.FIVEFOLD_REPETITION,0.00997
4278/5000:None,1/2-1/2,22,Termination.FIVEFOLD_REPETITION,0.00997
4279/5000:None,1/2-1/2,22,Termination.FIVEFOLD_REPETITION,0.00997
4280/5000:None,1/2-1/2,22,Termination.FIVEFOLD_REPETITION,0.00997
4281/5000:None,1/2-1/2,22,Termination.FIVEFOLD_REPETITION,0.00997
4282/5000:None,1/2-1/2,22,Termination.FIVEFOLD_REPETITION,0.00997
4283/5000:None,1/2-1/2,22,Termination.FIVEFOLD_REPETITION,0.00997
4284/5000:None,1/2-1/2,22,Termination.FIVEFOLD_REPETITION,0.00997
4285/5000:None,1/2-1/2,22,Termination.FIVEFOLD_REPETITION,0.00997
4286/5000:None,1/2-1/2,36,Termination.FIVEFOLD_REPETITION,0.00997
4287/5000:None,1/2-1/2,22,Termination.FIVEFOLD_REPETITION,0.00997
4288/5000:None,1/2-1/2,22,Termination.FIVEFOLD_REPETITION,0.00997
4289/5000:None,1/2-1/2,22,Termination.FIVEFOLD_REPETITION,0.00997
4290/5000:None,1/2-1/2,38,Termination.FIVEFOLD_REPETITION,0.00997
4291/5000:None,1/2-1/2,22,Termination.FIVEFOLD_REPETITION,0.00997
4292/5000:None,1/2-1/2,22,Termination.FIVEFOLD_REPETITION,0.00997
4293/5000:None,1/2-1/2,22,Termination.FIVEFOLD_REPETITION,0.00997
4294/5000:None,1/2-1/2,22,Termination.FIVEFOLD_REPETITION,0.00997
4295/5000:None,1/2-1/2,22,Termination.FIVEFOLD_REPETITION,0.00997
4296/5000:None,1/2-1/2,22,Termination.FIVEFOLD_REPETITION,0.00997
4297/5000:None,1/2-1/2,22,Termination.FIVEFOLD_REPETITION,0.00997
4298/5000:None,1/2-1/2,24,Termination.FIVEFOLD_REPETITION,0.00997
4299/5000:None,1/2-1/2,35,Termination.FIVEFOLD_REPETITION,0.00997
4300/5000:None,1/2-1/2,24,Termination.FIVEFOLD_REPETITION,0.00997
4301/5000:None,1/2-1/2,24,Termination.FIVEFOLD_REPETITION,0.00997
4302/5000:None,1/2-1/2,24,Termination.FIVEFOLD_REPETITION,0.00997
4303/5000:None,1/2-1/2,24,Termination.FIVEFOLD_REPETITION,0.00997
4304/5000:None,1/2-1/2,24,Termination.FIVEFOLD_REPETITION,0.00997
4305/5000:None,1/2-1/2,24,Termination.FIVEFOLD_REPETITION,0.00997
4306/5000:None,1/2-1/2,24,Termination.FIVEFOLD_REPETITION,0.00997
4307/5000:None,1/2-1/2,24,Termination.FIVEFOLD_REPETITION,0.00997
4308/5000:None,1/2-1/2,33,Termination.FIVEFOLD_REPETITION,0.00997
4309/5000:None,1/2-1/2,24,Termination.FIVEFOLD_REPETITION,0.00997
4310/5000:None,1/2-1/2,22,Termination.FIVEFOLD_REPETITION,0.00997
4311/5000:None,1/2-1/2,24,Termination.FIVEFOLD_REPETITION,0.00997
4312/5000:None,1/2-1/2,22,Termination.FIVEFOLD_REPETITION,0.00997
4313/5000:None,1/2-1/2,22,Termination.FIVEFOLD_REPETITION,0.00997
4314/5000:None,1/2-1/2,22,Termination.FIVEFOLD_REPETITION,0.00997
4315/5000:None,1/2-1/2,24,Termination.FIVEFOLD_REPETITION,0.00997
4316/5000:None,1/2-1/2,22,Termination.FIVEFOLD_REPETITION,0.00997
4317/5000:None,1/2-1/2,24,Termination.FIVEFOLD_REPETITION,0.00997
4318/5000:None,1/2-1/2,24,Termination.FIVEFOLD_REPETITION,0.00997
4319/5000:None,1/2-1/2,24,Termination.FIVEFOLD_REPETITION,0.00997
4320/5000:None,1/2-1/2,24,Termination.FIVEFOLD_REPETITION,0.00997
4321/5000:None,1/2-1/2,26,Termination.FIVEFOLD_REPETITION,0.00997
4322/5000:None,1/2-1/2,24,Termination.FIVEFOLD_REPETITION,0.00997
