Game_#/Total_Games:winner,result,timestep_score,reason,model_epsilon_value
441/10000:None,1/2-1/2,32,Termination.FIVEFOLD_REPETITION,0.010807571872535103
442/10000:None,1/2-1/2,47,Termination.FIVEFOLD_REPETITION,0.010699496153809752
443/10000:None,1/2-1/2,32,Termination.FIVEFOLD_REPETITION,0.010592501192271654
444/10000:None,1/2-1/2,32,Termination.FIVEFOLD_REPETITION,0.010486576180348938
445/10000:None,1/2-1/2,32,Termination.FIVEFOLD_REPETITION,0.010381710418545449
446/10000:None,1/2-1/2,36,Termination.FIVEFOLD_REPETITION,0.010277893314359994
447/10000:None,1/2-1/2,32,Termination.FIVEFOLD_REPETITION,0.010175114381216394
448/10000:None,1/2-1/2,32,Termination.FIVEFOLD_REPETITION,0.01007336323740423
449/10000:None,1/2-1/2,32,Termination.FIVEFOLD_REPETITION,0.009972629605030188
450/10000:None,1/2-1/2,32,Termination.FIVEFOLD_REPETITION,0.009972629605030188
451/10000:None,1/2-1/2,32,Termination.FIVEFOLD_REPETITION,0.009972629605030188
452/10000:None,1/2-1/2,32,Termination.FIVEFOLD_REPETITION,0.009972629605030188
453/10000:None,1/2-1/2,32,Termination.FIVEFOLD_REPETITION,0.009972629605030188
454/10000:None,1/2-1/2,32,Termination.FIVEFOLD_REPETITION,0.009972629605030188
455/10000:None,1/2-1/2,32,Termination.FIVEFOLD_REPETITION,0.009972629605030188
456/10000:None,1/2-1/2,32,Termination.FIVEFOLD_REPETITION,0.009972629605030188
457/10000:None,1/2-1/2,32,Termination.FIVEFOLD_REPETITION,0.009972629605030188
458/10000:None,1/2-1/2,32,Termination.FIVEFOLD_REPETITION,0.009972629605030188
459/10000:None,1/2-1/2,32,Termination.FIVEFOLD_REPETITION,0.009972629605030188
460/10000:None,1/2-1/2,34,Termination.FIVEFOLD_REPETITION,0.009972629605030188
461/10000:None,1/2-1/2,32,Termination.FIVEFOLD_REPETITION,0.009972629605030188
462/10000:None,1/2-1/2,32,Termination.FIVEFOLD_REPETITION,0.009972629605030188
463/10000:None,1/2-1/2,34,Termination.FIVEFOLD_REPETITION,0.009972629605030188
464/10000:None,1/2-1/2,39,Termination.FIVEFOLD_REPETITION,0.009972629605030188
465/10000:None,1/2-1/2,32,Termination.FIVEFOLD_REPETITION,0.009972629605030188
466/10000:None,1/2-1/2,32,Termination.FIVEFOLD_REPETITION,0.009972629605030188
467/10000:None,1/2-1/2,32,Termination.FIVEFOLD_REPETITION,0.009972629605030188
468/10000:None,1/2-1/2,32,Termination.FIVEFOLD_REPETITION,0.009972629605030188
469/10000:None,1/2-1/2,32,Termination.FIVEFOLD_REPETITION,0.009972629605030188
470/10000:None,1/2-1/2,43,Termination.FIVEFOLD_REPETITION,0.009972629605030188
471/10000:None,1/2-1/2,36,Termination.FIVEFOLD_REPETITION,0.009972629605030188
472/10000:None,1/2-1/2,32,Termination.FIVEFOLD_REPETITION,0.009972629605030188
473/10000:None,1/2-1/2,42,Termination.FIVEFOLD_REPETITION,0.009972629605030188
474/10000:None,1/2-1/2,46,Termination.FIVEFOLD_REPETITION,0.009972629605030188
475/10000:None,1/2-1/2,32,Termination.FIVEFOLD_REPETITION,0.009972629605030188
476/10000:None,1/2-1/2,46,Termination.FIVEFOLD_REPETITION,0.009972629605030188
477/10000:None,1/2-1/2,32,Termination.FIVEFOLD_REPETITION,0.009972629605030188
478/10000:None,1/2-1/2,58,Termination.FIVEFOLD_REPETITION,0.009972629605030188
479/10000:None,1/2-1/2,33,Termination.FIVEFOLD_REPETITION,0.009972629605030188
480/10000:None,1/2-1/2,32,Termination.FIVEFOLD_REPETITION,0.009972629605030188
481/10000:None,1/2-1/2,42,Termination.FIVEFOLD_REPETITION,0.009972629605030188
482/10000:None,1/2-1/2,42,Termination.FIVEFOLD_REPETITION,0.009972629605030188
483/10000:None,1/2-1/2,58,Termination.FIVEFOLD_REPETITION,0.009972629605030188
484/10000:None,1/2-1/2,42,Termination.FIVEFOLD_REPETITION,0.009972629605030188
485/10000:None,1/2-1/2,37,Termination.FIVEFOLD_REPETITION,0.009972629605030188
486/10000:None,1/2-1/2,34,Termination.FIVEFOLD_REPETITION,0.009972629605030188
487/10000:None,1/2-1/2,37,Termination.FIVEFOLD_REPETITION,0.009972629605030188
488/10000:None,1/2-1/2,48,Termination.FIVEFOLD_REPETITION,0.009972629605030188
489/10000:None,1/2-1/2,35,Termination.FIVEFOLD_REPETITION,0.009972629605030188
490/10000:None,1/2-1/2,32,Termination.FIVEFOLD_REPETITION,0.009972629605030188
491/10000:None,1/2-1/2,35,Termination.FIVEFOLD_REPETITION,0.009972629605030188
492/10000:None,1/2-1/2,42,Termination.FIVEFOLD_REPETITION,0.009972629605030188
493/10000:None,1/2-1/2,42,Termination.FIVEFOLD_REPETITION,0.009972629605030188
494/10000:None,1/2-1/2,42,Termination.FIVEFOLD_REPETITION,0.009972629605030188
495/10000:None,1/2-1/2,42,Termination.FIVEFOLD_REPETITION,0.009972629605030188
496/10000:None,1/2-1/2,42,Termination.FIVEFOLD_REPETITION,0.009972629605030188
497/10000:None,1/2-1/2,44,Termination.FIVEFOLD_REPETITION,0.009972629605030188
498/10000:None,1/2-1/2,44,Termination.FIVEFOLD_REPETITION,0.009972629605030188
499/10000:None,1/2-1/2,90,Termination.FIVEFOLD_REPETITION,0.009972629605030188
500/10000:None,1/2-1/2,61,Termination.FIVEFOLD_REPETITION,0.009972629605030188
501/10000:None,1/2-1/2,35,Termination.FIVEFOLD_REPETITION,0.009972629605030188
502/10000:None,1/2-1/2,35,Termination.FIVEFOLD_REPETITION,0.009972629605030188
503/10000:None,1/2-1/2,35,Termination.FIVEFOLD_REPETITION,0.009972629605030188
504/10000:None,1/2-1/2,39,Termination.FIVEFOLD_REPETITION,0.009972629605030188
505/10000:None,1/2-1/2,35,Termination.FIVEFOLD_REPETITION,0.009972629605030188
506/10000:None,1/2-1/2,35,Termination.FIVEFOLD_REPETITION,0.009972629605030188
507/10000:None,1/2-1/2,35,Termination.FIVEFOLD_REPETITION,0.009972629605030188
508/10000:None,1/2-1/2,37,Termination.FIVEFOLD_REPETITION,0.009972629605030188
509/10000:None,1/2-1/2,32,Termination.FIVEFOLD_REPETITION,0.009972629605030188
510/10000:None,1/2-1/2,32,Termination.FIVEFOLD_REPETITION,0.009972629605030188
511/10000:None,1/2-1/2,32,Termination.FIVEFOLD_REPETITION,0.009972629605030188
512/10000:None,1/2-1/2,32,Termination.FIVEFOLD_REPETITION,0.009972629605030188
513/10000:None,1/2-1/2,32,Termination.FIVEFOLD_REPETITION,0.009972629605030188
514/10000:None,1/2-1/2,32,Termination.FIVEFOLD_REPETITION,0.009972629605030188
515/10000:None,1/2-1/2,34,Termination.FIVEFOLD_REPETITION,0.009972629605030188
516/10000:None,1/2-1/2,32,Termination.FIVEFOLD_REPETITION,0.009972629605030188
517/10000:None,1/2-1/2,32,Termination.FIVEFOLD_REPETITION,0.009972629605030188
518/10000:None,1/2-1/2,32,Termination.FIVEFOLD_REPETITION,0.009972629605030188
519/10000:None,1/2-1/2,32,Termination.FIVEFOLD_REPETITION,0.009972629605030188
520/10000:None,1/2-1/2,36,Termination.FIVEFOLD_REPETITION,0.009972629605030188
521/10000:None,1/2-1/2,32,Termination.FIVEFOLD_REPETITION,0.009972629605030188
522/10000:None,1/2-1/2,32,Termination.FIVEFOLD_REPETITION,0.009972629605030188
523/10000:None,1/2-1/2,32,Termination.FIVEFOLD_REPETITION,0.009972629605030188
524/10000:None,1/2-1/2,45,Termination.FIVEFOLD_REPETITION,0.009972629605030188
525/10000:None,1/2-1/2,32,Termination.FIVEFOLD_REPETITION,0.009972629605030188
526/10000:None,1/2-1/2,32,Termination.FIVEFOLD_REPETITION,0.009972629605030188
527/10000:None,1/2-1/2,35,Termination.FIVEFOLD_REPETITION,0.009972629605030188
528/10000:None,1/2-1/2,32,Termination.FIVEFOLD_REPETITION,0.009972629605030188
529/10000:None,1/2-1/2,32,Termination.FIVEFOLD_REPETITION,0.009972629605030188
530/10000:None,1/2-1/2,32,Termination.FIVEFOLD_REPETITION,0.009972629605030188
531/10000:None,1/2-1/2,32,Termination.FIVEFOLD_REPETITION,0.009972629605030188
532/10000:None,1/2-1/2,32,Termination.FIVEFOLD_REPETITION,0.009972629605030188
533/10000:None,1/2-1/2,28,Termination.FIVEFOLD_REPETITION,0.009972629605030188
534/10000:None,1/2-1/2,46,Termination.FIVEFOLD_REPETITION,0.009972629605030188
535/10000:None,1/2-1/2,32,Termination.FIVEFOLD_REPETITION,0.009972629605030188
536/10000:None,1/2-1/2,32,Termination.FIVEFOLD_REPETITION,0.009972629605030188
537/10000:None,1/2-1/2,32,Termination.FIVEFOLD_REPETITION,0.009972629605030188
538/10000:None,1/2-1/2,32,Termination.FIVEFOLD_REPETITION,0.009972629605030188
539/10000:None,1/2-1/2,32,Termination.FIVEFOLD_REPETITION,0.009972629605030188
540/10000:None,1/2-1/2,32,Termination.FIVEFOLD_REPETITION,0.009972629605030188
541/10000:None,1/2-1/2,32,Termination.FIVEFOLD_REPETITION,0.009972629605030188
542/10000:None,1/2-1/2,32,Termination.FIVEFOLD_REPETITION,0.009972629605030188
543/10000:None,1/2-1/2,32,Termination.FIVEFOLD_REPETITION,0.009972629605030188
544/10000:None,1/2-1/2,32,Termination.FIVEFOLD_REPETITION,0.009972629605030188
545/10000:None,1/2-1/2,32,Termination.FIVEFOLD_REPETITION,0.009972629605030188
546/10000:None,1/2-1/2,32,Termination.FIVEFOLD_REPETITION,0.009972629605030188
547/10000:None,1/2-1/2,32,Termination.FIVEFOLD_REPETITION,0.009972629605030188
548/10000:None,1/2-1/2,33,Termination.FIVEFOLD_REPETITION,0.009972629605030188
549/10000:None,1/2-1/2,32,Termination.FIVEFOLD_REPETITION,0.009972629605030188
550/10000:None,1/2-1/2,32,Termination.FIVEFOLD_REPETITION,0.009972629605030188
551/10000:None,1/2-1/2,32,Termination.FIVEFOLD_REPETITION,0.009972629605030188
552/10000:None,1/2-1/2,34,Termination.FIVEFOLD_REPETITION,0.009972629605030188
553/10000:None,1/2-1/2,32,Termination.FIVEFOLD_REPETITION,0.009972629605030188
554/10000:None,1/2-1/2,35,Termination.FIVEFOLD_REPETITION,0.009972629605030188
555/10000:None,1/2-1/2,48,Termination.FIVEFOLD_REPETITION,0.009972629605030188
556/10000:None,1/2-1/2,42,Termination.FIVEFOLD_REPETITION,0.009972629605030188
557/10000:None,1/2-1/2,42,Termination.FIVEFOLD_REPETITION,0.009972629605030188
558/10000:None,1/2-1/2,42,Termination.FIVEFOLD_REPETITION,0.009972629605030188
559/10000:None,1/2-1/2,42,Termination.FIVEFOLD_REPETITION,0.009972629605030188
560/10000:None,1/2-1/2,42,Termination.FIVEFOLD_REPETITION,0.009972629605030188
561/10000:None,1/2-1/2,42,Termination.FIVEFOLD_REPETITION,0.009972629605030188
562/10000:None,1/2-1/2,42,Termination.FIVEFOLD_REPETITION,0.009972629605030188
563/10000:None,1/2-1/2,42,Termination.FIVEFOLD_REPETITION,0.009972629605030188
564/10000:None,1/2-1/2,42,Termination.FIVEFOLD_REPETITION,0.009972629605030188
565/10000:None,1/2-1/2,42,Termination.FIVEFOLD_REPETITION,0.009972629605030188
566/10000:None,1/2-1/2,32,Termination.FIVEFOLD_REPETITION,0.009972629605030188
567/10000:None,1/2-1/2,32,Termination.FIVEFOLD_REPETITION,0.009972629605030188
568/10000:None,1/2-1/2,32,Termination.FIVEFOLD_REPETITION,0.009972629605030188
569/10000:None,1/2-1/2,32,Termination.FIVEFOLD_REPETITION,0.009972629605030188
570/10000:None,1/2-1/2,32,Termination.FIVEFOLD_REPETITION,0.009972629605030188
571/10000:None,1/2-1/2,32,Termination.FIVEFOLD_REPETITION,0.009972629605030188
572/10000:None,1/2-1/2,32,Termination.FIVEFOLD_REPETITION,0.009972629605030188
573/10000:None,1/2-1/2,32,Termination.FIVEFOLD_REPETITION,0.009972629605030188
574/10000:None,1/2-1/2,32,Termination.FIVEFOLD_REPETITION,0.009972629605030188
575/10000:None,1/2-1/2,54,Termination.FIVEFOLD_REPETITION,0.009972629605030188
576/10000:None,1/2-1/2,41,Termination.FIVEFOLD_REPETITION,0.009972629605030188
577/10000:None,1/2-1/2,32,Termination.FIVEFOLD_REPETITION,0.009972629605030188
578/10000:None,1/2-1/2,32,Termination.FIVEFOLD_REPETITION,0.009972629605030188
579/10000:None,1/2-1/2,32,Termination.FIVEFOLD_REPETITION,0.009972629605030188
580/10000:None,1/2-1/2,32,Termination.FIVEFOLD_REPETITION,0.009972629605030188
581/10000:None,1/2-1/2,32,Termination.FIVEFOLD_REPETITION,0.009972629605030188
582/10000:None,1/2-1/2,32,Termination.FIVEFOLD_REPETITION,0.009972629605030188
583/10000:None,1/2-1/2,32,Termination.FIVEFOLD_REPETITION,0.009972629605030188
584/10000:None,1/2-1/2,32,Termination.FIVEFOLD_REPETITION,0.009972629605030188
585/10000:None,1/2-1/2,35,Termination.FIVEFOLD_REPETITION,0.009972629605030188
586/10000:None,1/2-1/2,32,Termination.FIVEFOLD_REPETITION,0.009972629605030188
587/10000:None,1/2-1/2,32,Termination.FIVEFOLD_REPETITION,0.009972629605030188
588/10000:None,1/2-1/2,32,Termination.FIVEFOLD_REPETITION,0.009972629605030188
589/10000:None,1/2-1/2,32,Termination.FIVEFOLD_REPETITION,0.009972629605030188
590/10000:None,1/2-1/2,32,Termination.FIVEFOLD_REPETITION,0.009972629605030188
591/10000:None,1/2-1/2,32,Termination.FIVEFOLD_REPETITION,0.009972629605030188
592/10000:None,1/2-1/2,33,Termination.FIVEFOLD_REPETITION,0.009972629605030188
593/10000:None,1/2-1/2,32,Termination.FIVEFOLD_REPETITION,0.009972629605030188
594/10000:None,1/2-1/2,34,Termination.FIVEFOLD_REPETITION,0.009972629605030188
595/10000:None,1/2-1/2,32,Termination.FIVEFOLD_REPETITION,0.009972629605030188
596/10000:None,1/2-1/2,32,Termination.FIVEFOLD_REPETITION,0.009972629605030188
597/10000:None,1/2-1/2,45,Termination.FIVEFOLD_REPETITION,0.009972629605030188
598/10000:None,1/2-1/2,32,Termination.FIVEFOLD_REPETITION,0.009972629605030188
599/10000:None,1/2-1/2,44,Termination.FIVEFOLD_REPETITION,0.009972629605030188
600/10000:None,1/2-1/2,52,Termination.FIVEFOLD_REPETITION,0.009972629605030188
601/10000:None,1/2-1/2,42,Termination.FIVEFOLD_REPETITION,0.009972629605030188
602/10000:None,1/2-1/2,42,Termination.FIVEFOLD_REPETITION,0.009972629605030188
603/10000:None,1/2-1/2,47,Termination.FIVEFOLD_REPETITION,0.009972629605030188
604/10000:None,1/2-1/2,32,Termination.FIVEFOLD_REPETITION,0.009972629605030188
605/10000:None,1/2-1/2,33,Termination.FIVEFOLD_REPETITION,0.009972629605030188
606/10000:None,1/2-1/2,32,Termination.FIVEFOLD_REPETITION,0.009972629605030188
607/10000:None,1/2-1/2,32,Termination.FIVEFOLD_REPETITION,0.009972629605030188
608/10000:None,1/2-1/2,32,Termination.FIVEFOLD_REPETITION,0.009972629605030188
609/10000:None,1/2-1/2,32,Termination.FIVEFOLD_REPETITION,0.009972629605030188
610/10000:None,1/2-1/2,32,Termination.FIVEFOLD_REPETITION,0.009972629605030188
611/10000:None,1/2-1/2,32,Termination.FIVEFOLD_REPETITION,0.009972629605030188
612/10000:None,1/2-1/2,32,Termination.FIVEFOLD_REPETITION,0.009972629605030188
613/10000:None,1/2-1/2,32,Termination.FIVEFOLD_REPETITION,0.009972629605030188
614/10000:None,1/2-1/2,32,Termination.FIVEFOLD_REPETITION,0.009972629605030188
615/10000:None,1/2-1/2,32,Termination.FIVEFOLD_REPETITION,0.009972629605030188
616/10000:None,1/2-1/2,43,Termination.FIVEFOLD_REPETITION,0.009972629605030188
617/10000:None,1/2-1/2,35,Termination.FIVEFOLD_REPETITION,0.009972629605030188
618/10000:None,1/2-1/2,35,Termination.FIVEFOLD_REPETITION,0.009972629605030188
619/10000:None,1/2-1/2,40,Termination.FIVEFOLD_REPETITION,0.009972629605030188
620/10000:None,1/2-1/2,47,Termination.FIVEFOLD_REPETITION,0.009972629605030188
621/10000:None,1/2-1/2,35,Termination.FIVEFOLD_REPETITION,0.009972629605030188
622/10000:None,1/2-1/2,28,Termination.FIVEFOLD_REPETITION,0.009972629605030188
623/10000:None,1/2-1/2,32,Termination.FIVEFOLD_REPETITION,0.009972629605030188
624/10000:None,1/2-1/2,32,Termination.FIVEFOLD_REPETITION,0.009972629605030188
625/10000:None,1/2-1/2,32,Termination.FIVEFOLD_REPETITION,0.009972629605030188
626/10000:None,1/2-1/2,32,Termination.FIVEFOLD_REPETITION,0.009972629605030188
627/10000:None,1/2-1/2,32,Termination.FIVEFOLD_REPETITION,0.009972629605030188
628/10000:None,1/2-1/2,39,Termination.FIVEFOLD_REPETITION,0.009972629605030188
629/10000:None,1/2-1/2,42,Termination.FIVEFOLD_REPETITION,0.009972629605030188
630/10000:None,1/2-1/2,42,Termination.FIVEFOLD_REPETITION,0.009972629605030188
631/10000:None,1/2-1/2,51,Termination.FIVEFOLD_REPETITION,0.009972629605030188
632/10000:None,1/2-1/2,65,Termination.FIVEFOLD_REPETITION,0.009972629605030188
633/10000:None,1/2-1/2,42,Termination.FIVEFOLD_REPETITION,0.009972629605030188
634/10000:None,1/2-1/2,35,Termination.FIVEFOLD_REPETITION,0.009972629605030188
635/10000:None,1/2-1/2,48,Termination.FIVEFOLD_REPETITION,0.009972629605030188
636/10000:None,1/2-1/2,35,Termination.FIVEFOLD_REPETITION,0.009972629605030188
637/10000:None,1/2-1/2,57,Termination.FIVEFOLD_REPETITION,0.009972629605030188
638/10000:None,1/2-1/2,32,Termination.FIVEFOLD_REPETITION,0.009972629605030188
639/10000:None,1/2-1/2,32,Termination.FIVEFOLD_REPETITION,0.009972629605030188
640/10000:None,1/2-1/2,32,Termination.FIVEFOLD_REPETITION,0.009972629605030188
641/10000:None,1/2-1/2,32,Termination.FIVEFOLD_REPETITION,0.009972629605030188
642/10000:None,1/2-1/2,32,Termination.FIVEFOLD_REPETITION,0.009972629605030188
643/10000:None,1/2-1/2,52,Termination.FIVEFOLD_REPETITION,0.009972629605030188
644/10000:None,1/2-1/2,32,Termination.FIVEFOLD_REPETITION,0.009972629605030188
645/10000:None,1/2-1/2,32,Termination.FIVEFOLD_REPETITION,0.009972629605030188
646/10000:None,1/2-1/2,32,Termination.FIVEFOLD_REPETITION,0.009972629605030188
647/10000:None,1/2-1/2,32,Termination.FIVEFOLD_REPETITION,0.009972629605030188
648/10000:None,1/2-1/2,32,Termination.FIVEFOLD_REPETITION,0.009972629605030188
649/10000:None,1/2-1/2,32,Termination.FIVEFOLD_REPETITION,0.009972629605030188
650/10000:None,1/2-1/2,32,Termination.FIVEFOLD_REPETITION,0.009972629605030188
651/10000:None,1/2-1/2,32,Termination.FIVEFOLD_REPETITION,0.009972629605030188
652/10000:None,1/2-1/2,32,Termination.FIVEFOLD_REPETITION,0.009972629605030188
653/10000:None,1/2-1/2,32,Termination.FIVEFOLD_REPETITION,0.009972629605030188
654/10000:None,1/2-1/2,32,Termination.FIVEFOLD_REPETITION,0.009972629605030188
655/10000:None,1/2-1/2,32,Termination.FIVEFOLD_REPETITION,0.009972629605030188
656/10000:None,1/2-1/2,32,Termination.FIVEFOLD_REPETITION,0.009972629605030188
657/10000:None,1/2-1/2,32,Termination.FIVEFOLD_REPETITION,0.009972629605030188
658/10000:None,1/2-1/2,32,Termination.FIVEFOLD_REPETITION,0.009972629605030188
659/10000:None,1/2-1/2,32,Termination.FIVEFOLD_REPETITION,0.009972629605030188
660/10000:None,1/2-1/2,32,Termination.FIVEFOLD_REPETITION,0.009972629605030188
661/10000:None,1/2-1/2,32,Termination.FIVEFOLD_REPETITION,0.009972629605030188
662/10000:None,1/2-1/2,32,Termination.FIVEFOLD_REPETITION,0.009972629605030188
663/10000:None,1/2-1/2,32,Termination.FIVEFOLD_REPETITION,0.009972629605030188
664/10000:None,1/2-1/2,59,Termination.FIVEFOLD_REPETITION,0.009972629605030188
665/10000:None,1/2-1/2,47,Termination.FIVEFOLD_REPETITION,0.009972629605030188
666/10000:None,1/2-1/2,32,Termination.FIVEFOLD_REPETITION,0.009972629605030188
667/10000:None,1/2-1/2,32,Termination.FIVEFOLD_REPETITION,0.009972629605030188
668/10000:None,1/2-1/2,32,Termination.FIVEFOLD_REPETITION,0.009972629605030188
669/10000:None,1/2-1/2,42,Termination.FIVEFOLD_REPETITION,0.009972629605030188
670/10000:None,1/2-1/2,32,Termination.FIVEFOLD_REPETITION,0.009972629605030188
671/10000:None,1/2-1/2,32,Termination.FIVEFOLD_REPETITION,0.009972629605030188
672/10000:None,1/2-1/2,32,Termination.FIVEFOLD_REPETITION,0.009972629605030188
673/10000:None,1/2-1/2,42,Termination.FIVEFOLD_REPETITION,0.009972629605030188
674/10000:None,1/2-1/2,35,Termination.FIVEFOLD_REPETITION,0.009972629605030188
675/10000:None,1/2-1/2,42,Termination.FIVEFOLD_REPETITION,0.009972629605030188
676/10000:None,1/2-1/2,35,Termination.FIVEFOLD_REPETITION,0.009972629605030188
677/10000:None,1/2-1/2,35,Termination.FIVEFOLD_REPETITION,0.009972629605030188
678/10000:None,1/2-1/2,32,Termination.FIVEFOLD_REPETITION,0.009972629605030188
679/10000:None,1/2-1/2,34,Termination.FIVEFOLD_REPETITION,0.009972629605030188
680/10000:None,1/2-1/2,35,Termination.FIVEFOLD_REPETITION,0.009972629605030188
681/10000:None,1/2-1/2,35,Termination.FIVEFOLD_REPETITION,0.009972629605030188
682/10000:None,1/2-1/2,55,Termination.FIVEFOLD_REPETITION,0.009972629605030188
683/10000:None,1/2-1/2,30,Termination.FIVEFOLD_REPETITION,0.009972629605030188
684/10000:None,1/2-1/2,42,Termination.FIVEFOLD_REPETITION,0.009972629605030188
685/10000:None,1/2-1/2,53,Termination.FIVEFOLD_REPETITION,0.009972629605030188
686/10000:None,1/2-1/2,55,Termination.FIVEFOLD_REPETITION,0.009972629605030188
687/10000:None,1/2-1/2,43,Termination.FIVEFOLD_REPETITION,0.009972629605030188
688/10000:None,1/2-1/2,35,Termination.FIVEFOLD_REPETITION,0.009972629605030188
689/10000:None,1/2-1/2,32,Termination.FIVEFOLD_REPETITION,0.009972629605030188
690/10000:None,1/2-1/2,32,Termination.FIVEFOLD_REPETITION,0.009972629605030188
691/10000:None,1/2-1/2,32,Termination.FIVEFOLD_REPETITION,0.009972629605030188
692/10000:None,1/2-1/2,34,Termination.FIVEFOLD_REPETITION,0.009972629605030188
693/10000:None,1/2-1/2,32,Termination.FIVEFOLD_REPETITION,0.009972629605030188
694/10000:None,1/2-1/2,32,Termination.FIVEFOLD_REPETITION,0.009972629605030188
695/10000:None,1/2-1/2,32,Termination.FIVEFOLD_REPETITION,0.009972629605030188
696/10000:None,1/2-1/2,32,Termination.FIVEFOLD_REPETITION,0.009972629605030188
697/10000:None,1/2-1/2,32,Termination.FIVEFOLD_REPETITION,0.009972629605030188
698/10000:None,1/2-1/2,32,Termination.FIVEFOLD_REPETITION,0.009972629605030188
699/10000:None,1/2-1/2,32,Termination.FIVEFOLD_REPETITION,0.009972629605030188
700/10000:None,1/2-1/2,34,Termination.FIVEFOLD_REPETITION,0.009972629605030188
701/10000:None,1/2-1/2,32,Termination.FIVEFOLD_REPETITION,0.009972629605030188
702/10000:None,1/2-1/2,32,Termination.FIVEFOLD_REPETITION,0.009972629605030188
703/10000:None,1/2-1/2,32,Termination.FIVEFOLD_REPETITION,0.009972629605030188
